"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0315970686964314,6,123,5.23579545454545,"DESCARTES FETAL LIVER LYMPHOID CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_LIVER_LYMPHOID_CELLS"," LEF1  PRF1  SLC4A10  CCR7  RORC  FOXP3"
0.0315970686964314,7,155,4.44249311294766,"DESCARTES FETAL LUNG LYMPHOID CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_LUNG_LYMPHOID_CELLS"," LEF1  TCF7  CCR7  ICOS  PRF1  FOXP3  TBX21"
0.0315970686964314,5,137,6.85639880952381,"DESCARTES FETAL THYMUS STROMAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_THYMUS_STROMAL_CELLS"," CD248  ADAM12  PI16  FBLN2  ARMCX2"
0.0498078674933482,3,115,12.125,"DESCARTES FETAL HEART SATB2 LRRC7 POSITIVE CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_HEART_SATB2_LRRC7_POSITIVE_CELLS"," SLC4A10  B3GAT1  CACNA1I"
0.0631256306451203,3,144,10.9702380952381,"DESCARTES FETAL KIDNEY STROMAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_KIDNEY_STROMAL_CELLS"," FBLN2  SERPINF1  PI16"
0.0676628343600776,5,82,5.18862612612613,"DESCARTES FETAL STOMACH LYMPHOID CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_STOMACH_LYMPHOID_CELLS"," LEF1  TCF7  CD28  CCR7  ICOS"
0.0700988208034538,6,194,4.18863636363636,"AIZARANI LIVER C21 STELLATE CELLS 1","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C21_STELLATE_CELLS_1"," IGFBP3  VIM  FBLN2  ITGB1  SERPINF1  PRSS23"
0.0700988208034538,3,157,10.0163043478261,"DESCARTES FETAL LIVER STELLATE CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_LIVER_STELLATE_CELLS"," IGFBP3  PDGFRB  GPR153"
0.0713777772915912,2,23,21.9404761904762,"GAO LARGE INTESTINE ADULT CF GOBLET CELL SUBTYPE 1","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAO_LARGE_INTESTINE_ADULT_CF_GOBLET_CELL_SUBTYPE_1"," FAXDC2  GPR153"
0.0783189255058667,5,163,4.74022633744856,"FAN EMBRYONIC CTX EX 4 EXCITATORY NEURON","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON"," MYO6  SPEG  TARBP1  SLC4A10  CACNA1I"
0.0783189255058667,8,313,3.15042735042735,"AIZARANI LIVER C29 MVECS 2","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C29_MVECS_2"," VIM  PRSS23  FBLN2  TGFBR3  ABLIM1  IGFBP3  TSPAN18  ADGRG1"
0.0825632981822347,2,49,19.1979166666667,"DESCARTES FETAL STOMACH STROMAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_STOMACH_STROMAL_CELLS"," CD248  PI16"
0.0904493172948099,7,269,3.33876811594203,"AIZARANI LIVER C10 MVECS 1","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C10_MVECS_1"," PRSS23  VIM  TSPAN18  FBLN2  TGFBR3  ADAM15  ITGA6"
0.0910728772697046,7,291,3.25782828282828,"HU FETAL RETINA RPE","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/HU_FETAL_RETINA_RPE"," SERPINF1  ITGA6  PDGFRB  MARVELD1  STT3B  LTBP3  VIM"
0.0910728772697046,6,163,3.71572580645161,"DESCARTES FETAL INTESTINE LYMPHOID CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_INTESTINE_LYMPHOID_CELLS"," TCF7  ICOS  CCR7  SLC4A10  PRF1  TBX21"
0.0910728772697046,2,70,17.0648148148148,"DESCARTES FETAL LUNG LYMPHATIC ENDOTHELIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_LUNG_LYMPHATIC_ENDOTHELIAL_CELLS"," FLT4  RAB11FIP5"
0.0910728772697046,3,211,7.94396551724138,"DESCARTES FETAL LUNG VISCERAL NEURONS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_LUNG_VISCERAL_NEURONS"," PPP2R2B  ATP1A3  B3GAT1"
0.0910728772697046,6,132,3.65674603174603,"TRAVAGLINI LUNG CD4 NAIVE T CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_CD4_NAIVE_T_CELL"," CCR7  LEF1  TCF7  TRABD2A  ABLIM1  LDLRAP1"
0.091409566616425,4,113,5.38888888888889,"GAO LARGE INTESTINE 24W C2 MKI67POS PROGENITOR","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR"," CD248  LRRC8C  TK1  TPX2"
0.11895661573518,4,125,4.95430107526882,"TRAVAGLINI LUNG MUCOUS CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_MUCOUS_CELL"," FCGBP  SERPINF1  IGFBP3  STT3B"
0.125102814383205,6,179,3.33876811594203,"CUI DEVELOPING HEART TRABECULAR ATRIAL CARDIOMYOCYTE","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/CUI_DEVELOPING_HEART_TRABECULAR_ATRIAL_CARDIOMYOCYTE"," ITGB1  ERBB2  TMED10  ITGA6  DNAJB9  TMEM41B"
0.143379361012592,9,498,2.39143598615917,"FAN EMBRYONIC CTX BIG GROUPS CAJAL RETZIUS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_BIG_GROUPS_CAJAL_RETZIUS"," ADAM12  ATP1A3  ATP5MC1  CLSTN1  CNTNAP1  CACNA2D3  ABLIM1  GPR153  FBLN2"
0.143379361012592,9,439,2.38318965517241,"FAN EMBRYONIC CTX BRAIN ENDOTHELIAL 1","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_1"," ABLIM1  VIM  LEF1  TSPAN5  MYO6  ITGA6  FLT4  CHST12  ADAM15"
0.143379361012592,9,597,2.39973958333333,"MANNO MIDBRAIN NEUROTYPES HRGL2A","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MANNO_MIDBRAIN_NEUROTYPES_HRGL2A"," ARHGEF4  B3GAT1  C1orf21  ADGRG1  LRRN3  PI16  PPP2R2B  TSPAN18  VIM"
0.143379361012592,6,157,3.07166666666667,"AIZARANI LIVER C1 NK NKT CELLS 1","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/AIZARANI_LIVER_C1_NK_NKT_CELLS_1"," RUNX3  PRF1  PLAAT4  FCRL6  ADGRG1  TBX21"
0.143379361012592,6,206,3.09228187919463,"MENON FETAL KIDNEY 4 PODOCYTES","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MENON_FETAL_KIDNEY_4_PODOCYTES"," TGFBR3  VIM  STT3B  CIRBP  UBE2G2  ITGB1"
0.143379361012592,8,576,2.53856749311295,"DESCARTES FETAL CEREBRUM VASCULAR ENDOTHELIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_CEREBRUM_VASCULAR_ENDOTHELIAL_CELLS"," CD248  FLT4  PDGFRB  LEF1  ISM1  TCF7  TNFRSF4  RUNX3"
0.143379361012592,4,71,4.5171568627451,"TRAVAGLINI LUNG CD4 MEMORY EFFECTOR T CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_CD4_MEMORY_EFFECTOR_T_CELL"," CD28  ITGB1  LEF1  ICOS"
0.143379361012592,5,129,3.62224842767296,"TRAVAGLINI LUNG PROLIFERATING NK T CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_PROLIFERATING_NK_T_CELL"," TK1  TPX2  IDH2  FGFBP2  PRSS23"
0.143379361012592,2,44,11.8141025641026,"DESCARTES MAIN FETAL SMOOTH MUSCLE CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_MAIN_FETAL_SMOOTH_MUSCLE_CELLS"," PDGFRB  CNTNAP1"
0.143379361012592,1,20,76.7916666666667,"DESCARTES MAIN FETAL STROMAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_MAIN_FETAL_STROMAL_CELLS"," PI16"
0.151983290616519,17,944,1.77613378684807,"MURARO PANCREAS BETA CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MURARO_PANCREAS_BETA_CELL"," TGFBR3  PRSS23  DNAJB9  KIF21A  TCEA1  SLC4A10  CIRBP  SYT11  NAP1L2  NRCAM  SPEG  MATR3  TBL1XR1  TSPYL1  COMMD9  RAB11FIP5  FBXL16"
0.151983290616519,9,627,2.33488175675676,"DESCARTES FETAL CEREBELLUM VASCULAR ENDOTHELIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_CEREBELLUM_VASCULAR_ENDOTHELIAL_CELLS"," CD248  LEF1  FLT4  ISM1  PDGFRB  TCF7  RAB11FIP5  TNFRSF4  RUNX3"
0.165160537008909,5,155,3.33876811594203,"DESCARTES MAIN FETAL LYMPHOID CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_MAIN_FETAL_LYMPHOID_CELLS"," RUNX3  FGFBP2  PRF1  ITGB7  TBX21"
0.17181075326369,7,465,2.60942556634304,"MANNO MIDBRAIN NEUROTYPES HNBML5","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MANNO_MIDBRAIN_NEUROTYPES_HNBML5"," ATP1A3  DLG3  KALRN  KIF21A  NREP  SPEG  SSBP3"
0.179054442764021,3,107,5.23579545454545,"GAO LARGE INTESTINE ADULT CH MKI67HIGH CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAO_LARGE_INTESTINE_ADULT_CH_MKI67HIGH_CELLS"," KIFC1  RAD54B  TPX2"
0.181976082146955,6,303,2.71029411764706,"FAN EMBRYONIC CTX BRAIN ENDOTHELIAL 2","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_BRAIN_ENDOTHELIAL_2"," PDGFRB  CD248  ITGB1  VIM  ADAM12  MYO6"
0.181976082146955,5,131,2.99967447916667,"FAN EMBRYONIC CTX BRAIN EFFECTOR T CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/FAN_EMBRYONIC_CTX_BRAIN_EFFECTOR_T_CELL"," PRF1  CHST12  PLAAT4  FGFBP2  RUNX3"
0.181976082146955,1,8,38.3958333333333,"ZHONG PFC MAJOR TYPES EXCITATORY NEURON","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/ZHONG_PFC_MAJOR_TYPES_EXCITATORY_NEURON"," PPP2R2B"
0.181976082146955,6,237,2.71029411764706,"ZHONG PFC C1 OPC","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/ZHONG_PFC_C1_OPC"," TPX2  TK1  KIFC1  QSER1  VIM  GUSB"
0.181976082146955,5,208,3.04728835978836,"GAO ESOPHAGUS 25W C4 FGFR1HIGH EPITHELIAL CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/GAO_ESOPHAGUS_25W_C4_FGFR1HIGH_EPITHELIAL_CELLS"," PDGFRB  PI16  PIGK  SEH1L  TGFBR3"
0.181976082146955,5,249,3.07166666666667,"MURARO PANCREAS DELTA CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MURARO_PANCREAS_DELTA_CELL"," CEP41  RADX  FBXL16  PRSS23  DNAJB9"
0.181976082146955,2,44,8.53240740740741,"MURARO PANCREAS EPSILON CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MURARO_PANCREAS_EPSILON_CELL"," FAXDC2  PIGK"
0.181976082146955,12,681,1.9,"MURARO PANCREAS MESENCHYMAL STROMAL CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MURARO_PANCREAS_MESENCHYMAL_STROMAL_CELL"," PDGFRB  NREP  VIM  LAMP5  SERPINF1  ADAM12  LRRC59  CD248  IGFBP3  TSPAN5  ITGB1  PCK2"
0.181976082146955,1,7,38.3958333333333,"HAY BONE MARROW CD34 POS LMPP","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/HAY_BONE_MARROW_CD34_POS_LMPP"," NREP"
0.181976082146955,4,84,3.79218106995885,"DURANTE ADULT OLFACTORY NEUROEPITHELIUM NK CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS"," PRF1  FGFBP2  SPN  PLAAT4"
0.181976082146955,9,497,2.16653605015674,"DESCARTES FETAL CEREBRUM MICROGLIA","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_CEREBRUM_MICROGLIA"," CX3CR1  VSIG4  SERPINF1  CD163  ALDH3B1  IL12RB1  PCK2  ZC3H12D  CD28"
0.181976082146955,2,159,8.08333333333333,"DESCARTES FETAL INTESTINE ENS NEURONS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_INTESTINE_ENS_NEURONS"," ATP1A3  LTK"
0.181976082146955,4,131,3.70080321285141,"TRAVAGLINI LUNG ARTERY CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_ARTERY_CELL"," IGFBP3  FBLN2  TRABD2A  ADAM15"
0.181976082146955,5,158,3.19965277777778,"TRAVAGLINI LUNG CAPILLARY INTERMEDIATE 1 CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_1_CELL"," TSPAN15  MYO6  IL15RA  FAXDC2  TGFBR3"
0.181976082146955,5,179,3.14719945355191,"RUBENSTEIN SKELETAL MUSCLE FAP CELLS","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/RUBENSTEIN_SKELETAL_MUSCLE_FAP_CELLS"," FBLN2  SERPINF1  PI16  VIM  ATP5MC1"
0.1859731912988,9,701,2.12001533742331,"MANNO MIDBRAIN NEUROTYPES HNBGABA","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MANNO_MIDBRAIN_NEUROTYPES_HNBGABA"," ATP1A3  FBXL16  IGFBP3  KIF21A  LRRC8C  NAP1L2  RUNX3  SSBP3  TARBP1"
0.192477590280216,6,296,2.60310734463277,"TRAVAGLINI LUNG ADVENTITIAL FIBROBLAST CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL"," SERPINF1  PI16  FBLN2  ABLIM1  CD248  ZNF385A"
0.198584475926678,5,326,2.88690476190476,"MANNO MIDBRAIN NEUROTYPES HNBML1","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/MANNO_MIDBRAIN_NEUROTYPES_HNBML1"," ATP1A3  ITGA6  KIF21A  NREP  SCAMP5"
0.198584475926678,2,48,7.31349206349206,"CUI DEVELOPING HEART SMOOTH MUSCLE CELL","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/CUI_DEVELOPING_HEART_SMOOTH_MUSCLE_CELL"," SERPINF1  PI16"
0.199789231590517,11,630,1.90249624624625,"DESCARTES FETAL CEREBELLUM MICROGLIA","HTTP://WWW.GSEA-MSIGDB.ORG/GSEA/MSIGDB/CARDS/DESCARTES_FETAL_CEREBELLUM_MICROGLIA"," VSIG4  CX3CR1  SERPINF1  RENBP  CD163  SPN  CD28  ALDH3B1  PCK2  IL12RB1  ZC3H12D"
