"Enrichment FDR","nGenes","Pathway Genes","Fold Enrichment","Pathway","URL","Genes"
0.0125862817699034,128,214,1.28031360289785,"GO:0009060 aerobic respiration "," http://amigo.geneontology.org/amigo/term/GO:0009060"," MDH1  FH  ANTKMT  NDUFS8  COX7A2  SDHB  MTFR1L  ACO1  ATP5F1E  COX7C  NDUFA10  COX4I1  COX5B  IREB2  NDUFAF1  SDHC  ATPSCKMT  UQCRB  SUCLG1  UQCRQ  NDUFB6  NDUFV1  SDHAF2  UQCRFS1  CYCS  SUCLG2  UQCRH  NDUFV2  COX5A  CYC1  UQCR10  MT-CO1  MT-ND1  SDHD  UQCC3  UQCRHL  ATP5PO  NDUFA7  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFA8  NDUFA1  COX6B1  UQCR11  NDUFA5  NDUFB5  NDUFA9  UQCRC2  NDUFB11  NDUFB9  NDUFC2  NDUFS4  NDUFB8  NDUFS5  NDUFA3  NDUFA11  NDUFB1  NDUFA12  NDUFA13  NDUFA4  MT-ND6  MT-CYB  MT-ND5  NDUFS3  ATP5F1D  TAFAZZIN  ATP5PB  CBFA2T3  CCNB1  ATP5F1A  ATP5PF  ATP5F1C  ATP5MG  ATP5PD  ATP5ME  MT-ATP8  COX10  BID  COQ9  DLD  HIF1A  PPIF  DGUOK  DLST  DNAJC15  CAT  SLC25A23  PDHA1  MRPS36  IDH1  DLAT  PDHB  DHTKD1  ADSL  IDE  NOP53  SLC25A51  BLOC1S1  SIRT3  OXA1L  COA6  TEFM  PDE12  ARL2  CHCHD10  GHITM  COX15  SLC25A14  NNT  SURF1  ME3"
0.0131658635795132,50,100,1.47616802753469,"GO:0002495 antigen processing and presentation of peptide antigen via MHC class II "," http://amigo.geneontology.org/amigo/term/GO:0002495"," FCER1G  B2M  HLA-DPA1  HLA-DRB1  HLA-DQA1  HLA-DRB5  HLA-DOA  HLA-DPB1  HLA-DQB1  HLA-DMB  HLA-DOB  CTSS  TRAF6  FCGR2B  CTSF"
0.0239931043546194,24,38,1.68964463459356,"GO:0002475 antigen processing and presentation via MHC class Ib "," http://amigo.geneontology.org/amigo/term/GO:0002475"," HLA-F  CD1D  CD1C  HLA-E  B2M  TAP2"
0.0239931043546194,86,137,1.33405558013813,"GO:0009201 ribonucleoside triphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009201"," CAD  ATP5F1D  ANTKMT  ATP5PB  ATP5F1E  ATP5MC2  ATPSCKMT  ATP5F1A  ATP5MC3  AK9  ATP5MC1  NUDT2  ATP5F1C  ATP5MG  ATP5PD  CTPS1  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  UCK1  UCK2  TMSB4X  TAFAZZIN  NME3  NME4  ATP6V1A  DGUOK  SLC25A12  NME7  PID1  FLCN  NME6  UCKL1  UQCC3  NME1  NME2  PARP1  PRKAG2"
0.0239931043546194,64,92,1.3946273174423,"GO:0015986 proton motive force-driven ATP synthesis "," http://amigo.geneontology.org/amigo/term/GO:0015986"," ATP5F1D  ANTKMT  ATP5PB  ATP5F1E  ATP5MC2  ATPSCKMT  ATP5F1A  ATP5MC3  ATP5MC1  ATP5F1C  ATP5MG  ATP5PD  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  ATP6V1A"
0.0261476598801223,69,132,1.37283626560726,"GO:0019884 antigen processing and presentation of exogenous antigen "," http://amigo.geneontology.org/amigo/term/GO:0019884"," CD1D  CD1C  FCER1G  B2M  HLA-DPA1  HLA-DRB1  HLA-DQA1  HLA-DRB5  HLA-DOA  HLA-DPB1  HLA-DQB1  HLA-DMB  HLA-DOB  CLEC4A  HLA-F  CTSS  HLA-E  HLA-A  FCGR1A  TRAF6  TAP2  FCGR2B  CTSF"
0.0356518172605426,82,132,1.32828995610378,"GO:0009145 purine nucleoside triphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009145"," ATP5F1D  ANTKMT  ATP5PB  ATP5F1E  ATP5MC2  ATPSCKMT  ATP5F1A  ATP5MC3  AK9  ATP5MC1  NUDT2  ATP5F1C  ATP5MG  ATP5PD  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  TMSB4X  TAFAZZIN  NME3  NME4  ATP6V1A  DGUOK  SLC25A12  NME7  PID1  FLCN  ADK  NME6  UQCC3  NME1  NME2  PARP1  PRKAG2"
0.0356518172605426,119,176,1.26641484966872,"GO:0140053 mitochondrial gene expression "," http://amigo.geneontology.org/amigo/term/GO:0140053"," ELAC2  LARS2  TFB1M  GATB  IARS2  MRPS34  POLRMT  PRORP  SARS2  MTRF1L  MRPL2  WARS2  MTIF3  TSFM  MTRES1  MTO1  MRPL44  MRPL47  RARS2  RMND1  SUPV3L1  TFB2M  GFM2  FASTK  MRPL16  MRPL58  GFM1  HARS1  TRMT61B  TEFM  MRPL23  FASTKD5  GATC  MRPL12  MRPL43  MRPS24  MRPL22  MRPS18A  MRPS31  MRPL4  MRPL27  MRPL51  MRPL18  MRPS30  MRPL3  MRPL37  MRPS15  DARS2  MRPS2  MRPS26  MRPS12  MRPL34  DAP3  MRPS9  MRPL15  YARS2  MRPL24  MRPS5  MRPS28  MRPL49  MRPL39  MRPL17  MRPL55  MRPS18C  MRPL1  MRPL36  MRPL13  CHCHD1  MRPL52  MRPL57  MRPL11  MRPS22  MRPL48  AURKAIP1  GADD45GIP1  MRPL14  MRPS23  MRPS11  MRPL41  MRPS16  MRPL54  MRPL40  MRPL21  MRPS18B  MRPL38  MRPL53  MRPL20  MRPL33  MRPS21  HSD17B10  METTL8  MALSU1  NOA1  PTCD1  FOXO3  PPARGC1B  CHCHD10  ALKBH1  AARS2  MTG1  RPUSD3  TRUB2  NSUN3  NGRN  COA3  MTIF2  C1QBP  NDUFA7  PUS1"
0.036716280211686,58,82,1.3969211123723,"GO:0042776 proton motive force-driven mitochondrial ATP synthesis "," http://amigo.geneontology.org/amigo/term/GO:0042776"," ANTKMT  ATP5F1E  ATPSCKMT  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  NDUFA3  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  NDUFA7  ATP5F1D  ATP5PB  ATP5F1A  ATP5PF  ATP5F1C  ATP5MG  ATP5PD  ATP5ME  MT-ATP8"
0.036716280211686,147,260,1.23429315623405,"GO:0045333 cellular respiration "," http://amigo.geneontology.org/amigo/term/GO:0045333"," MDH1  FH  ANTKMT  NDUFS8  COX7A2  COQ10B  SLC25A12  SDHB  MTFR1L  ACO1  ATP5F1E  COX7C  NDUFA5  NDUFA10  COX4I1  COX5B  IREB2  NDUFAF1  SDHC  ATPSCKMT  UQCRB  SUCLG1  UQCRQ  NDUFB6  NDUFV1  SDHAF2  UQCRFS1  CYCS  SUCLG2  UQCRH  NDUFV2  COX5A  CYC1  UQCR10  MT-CO1  MT-ND1  SDHD  UQCC3  UQCRHL  ATP5PO  NDUFA7  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFA8  NDUFA1  COX6B1  UQCR11  NDUFB5  NDUFA9  UQCRC2  NDUFB11  NDUFB9  NDUFC2  NDUFS4  NDUFB8  NDUFS5  NDUFA3  NDUFA11  NDUFB1  NDUFA12  NDUFA13  NDUFA4  MT-ND6  MT-CYB  MT-ND5  NDUFS3  OAS1  ATP5F1D  TAFAZZIN  ETFB  ATP5PB  CBFA2T3  CCNB1  ATP5F1A  ATP5PF  ATP5F1C  ATP5MG  ATP5PD  ATP5ME  MT-ATP8  COX10  BID  AIFM2  NOA1  COQ9  DLD  HIF1A  PPIF  DGUOK  DLST  DNAJC15  CAT  SLC25A23  PDHA1  MYBBP1A  MRPS36  IDH1  SLC25A25  DLAT  SDHAF4  FLCN  PDHB  ETFDH  MTLN  PLEC  DHTKD1  TREX1  ADSL  SCO2  IDE  NOP53  SLC25A51  BLOC1S1  SIRT3  IFNAR1  OXA1L  COA6  TEFM  PDE12  IFNLR1  ARL2  IL10RB  CHCHD10  GHITM  COX15  SLC25A14  NNT  GPD2  SURF1  ME3"
0.0379330030935316,81,131,1.32380639897843,"GO:0009206 purine ribonucleoside triphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009206"," ATP5F1D  ANTKMT  ATP5PB  ATP5F1E  ATP5MC2  ATPSCKMT  ATP5F1A  ATP5MC3  AK9  ATP5MC1  NUDT2  ATP5F1C  ATP5MG  ATP5PD  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  TMSB4X  TAFAZZIN  NME3  NME4  ATP6V1A  DGUOK  SLC25A12  NME7  PID1  FLCN  NME6  UQCC3  NME1  NME2  PARP1  PRKAG2"
0.0379330030935316,74,116,1.34112057630281,"GO:0042773 ATP synthesis coupled electron transport "," http://amigo.geneontology.org/amigo/term/GO:0042773"," NDUFS8  COX7C  NDUFA10  COX4I1  COX5B  NDUFAF1  SDHC  UQCRB  UQCRQ  NDUFB6  NDUFV1  SDHAF2  UQCRFS1  CYCS  UQCRH  NDUFV2  COX5A  CYC1  UQCR10  MT-CO1  SDHD  UQCC3  UQCRHL  NDUFA7  COX7A2  SDHB  COX6B1  UQCR11  UQCRC2  NDUFA4  MT-CYB  TAFAZZIN  CCNB1  BID  NDUFS1  COQ9  DLD  DGUOK  NDUFA8  DNAJC15  NDUFB9  NDUFC2  NDUFB8  MT-ND6  MT-ND5  NDUFS3  COA6  NDUFA12  MT-ND1  GHITM  NDUFAB1  NDUFB4  NDUFB2  NDUFB7  NDUFA1  NDUFA5  NDUFB5  NDUFA9  NDUFS4  NDUFS5  NDUFA3  NDUFB1  COX15"
0.0379330030935316,74,116,1.34112057630281,"GO:0042775 mitochondrial ATP synthesis coupled electron transport "," http://amigo.geneontology.org/amigo/term/GO:0042775"," NDUFS8  COX7C  NDUFA10  COX4I1  COX5B  NDUFAF1  SDHC  UQCRB  UQCRQ  NDUFB6  NDUFV1  SDHAF2  UQCRFS1  CYCS  UQCRH  NDUFV2  COX5A  CYC1  UQCR10  MT-CO1  SDHD  UQCC3  UQCRHL  NDUFA7  COX7A2  SDHB  COX6B1  UQCR11  UQCRC2  NDUFA4  MT-CYB  TAFAZZIN  CCNB1  BID  COQ9  DLD  DGUOK  NDUFA8  DNAJC15  NDUFB9  NDUFC2  NDUFB8  MT-ND6  NDUFS3  NDUFS1  COA6  NDUFA12  MT-ND5  MT-ND1  GHITM  NDUFAB1  NDUFB4  NDUFB2  NDUFB7  NDUFA1  NDUFA5  NDUFB5  NDUFA9  NDUFS4  NDUFS5  NDUFA3  NDUFB1  COX15"
0.0435600626226526,15,15,1.83044835414302,"GO:0002477 antigen processing and presentation of exogenous peptide antigen via MHC class Ib "," http://amigo.geneontology.org/amigo/term/GO:0002477"," HLA-F  HLA-E  B2M  TAP2"
0.0435600626226526,15,47,1.83044835414302,"GO:0002729 positive regulation of natural killer cell cytokine production "," http://amigo.geneontology.org/amigo/term/GO:0002729"," CD226  CD160  HLA-F  HLA-E"
0.0435600626226526,80,146,1.31924205704001,"GO:0042102 positive regulation of T cell proliferation "," http://amigo.geneontology.org/amigo/term/GO:0042102"," IL27RA  TNFSF4  CD274  IL1B  PTPN22  TNFRSF13C  IL15  JAK2  TYK2  TFRC  CD40LG  LILRB2  XCL1  IL18  CD1D  PNP  AIF1  HLA-E  HLA-A  CD24  PTPRC  DHPS  TNFSF13B  CORO1A  JAK3  ZAP70  SLAMF1  CCDC88B  BMI1  STAT5B  TRAF6  CARD11  CD3E  CD6  RASAL3  SLC7A1  RPS3  NCK1  HLA-DPA1  HMGB1  HLA-DPB1  HLA-DMB  CCR2  ZP3  ICOSLG"
0.0435600626226526,22,50,1.67791099129777,"GO:0140353 lipid export from cell "," http://amigo.geneontology.org/amigo/term/GO:0140353"," ACSL4  SPP1  ABCC4  GHRL  NKX3-1  CRY1  KCNQ1  PTGS2  P2RX7  RETN  PLA2G4A  KDM5B  CRY2  IL1B  TNFRSF11A  TMF1  DAB2  BMP6  PTPN11  SELENOM  MIF  P2RX4"
0.0446558249634249,90,148,1.29716812498324,"GO:0009142 nucleoside triphosphate biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0009142"," CAD  ATP5F1D  ANTKMT  ATP5PB  ATP5F1E  CMPK2  ATP5MC2  ATPSCKMT  ATP5F1A  ATP5MC3  AK9  ATP5MC1  NUDT2  ATP5F1C  ATP5MG  ATP5PD  DTYMK  CTPS1  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  UCK1  UCK2  TMSB4X  NME2  TBPL1  TAFAZZIN  NME3  NME4  ATP6V1A  DGUOK  SLC25A12  NME7  PID1  FLCN  ADK  NME6  UCKL1  UQCC3  NME1  PARP1  PRKAG2"
0.0458692820974155,103,173,1.27389311132926,"GO:0009141 nucleoside triphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009141"," CAD  ATP5F1D  SAMHD1  ANTKMT  ATP5PB  ATP5F1E  DUT  CMPK2  ATP5MC2  NUDT15  ATPSCKMT  ATP5F1A  ATP5MC3  AK9  ATP5MC1  NUDT2  ATP5F1C  ATP5MG  ATP5PD  DTYMK  CTPS1  DCTPP1  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  GNAI3  UCK1  RAN  EFL1  UCK2  SMPDL3A  GIMAP7  LRRK2  ENTPD4  OPA1  TMSB4X  NME2  TBPL1  TAFAZZIN  NME3  NME4  ATP6V1A  DGUOK  SLC25A12  NME7  PID1  FLCN  ADK  NME6  ADA  UCKL1  UQCC3  NME1  PARP1  PRKAG2"
0.0458692820974155,93,152,1.28963406769167,"GO:0009199 ribonucleoside triphosphate metabolic process "," http://amigo.geneontology.org/amigo/term/GO:0009199"," CAD  ATP5F1D  ANTKMT  ATP5PB  ATP5F1E  ATP5MC2  ATPSCKMT  ATP5F1A  ATP5MC3  AK9  ATP5MC1  NUDT2  ATP5F1C  ATP5MG  ATP5PD  CTPS1  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  GNAI3  UCK1  RAN  EFL1  UCK2  GIMAP7  LRRK2  ENTPD4  OPA1  TMSB4X  TAFAZZIN  NME3  NME4  ATP6V1A  DGUOK  SLC25A12  NME7  PID1  FLCN  NME6  UCKL1  UQCC3  NME1  NME2  PARP1  PRKAG2"
0.0576892067405292,21,23,1.67127893204363,"GO:0002578 negative regulation of antigen processing and presentation "," http://amigo.geneontology.org/amigo/term/GO:0002578"," LILRB2  THBS1  HLA-DOA  HLA-DOB  HFE  FGL2  FCGR2B"
0.0576892067405292,75,120,1.32003487077622,"GO:0006754 ATP biosynthetic process "," http://amigo.geneontology.org/amigo/term/GO:0006754"," ATP5F1D  ANTKMT  ATP5PB  ATP5F1E  ATP5MC2  ATPSCKMT  ATP5F1A  ATP5MC3  AK9  ATP5MC1  NUDT2  ATP5F1C  ATP5MG  ATP5PD  ATP5PO  NDUFAB1  NDUFS1  NDUFB4  NDUFB2  NDUFB7  NDUFS8  SDHB  NDUFA8  NDUFA1  NDUFA5  NDUFA10  NDUFB5  NDUFA9  SDHC  NDUFB11  NDUFB9  NDUFC2  ATP5PF  ATP5MJ  NDUFS4  NDUFB6  NDUFB8  NDUFV1  NDUFS5  ATP5ME  NDUFA3  ATP5MK  NDUFA11  NDUFV2  NDUFB1  NDUFA12  NDUFA13  MT-ND6  MT-ND5  MT-ND1  SDHD  NDUFS3  MT-ATP8  NDUFA7  TMSB4X  TAFAZZIN  ATP6V1A  DGUOK  SLC25A12  PID1  FLCN  UQCC3  PARP1  PRKAG2"
